split,image_relative_path,label_relative_path,image_width,image_height,class_id,box_index,x_center_norm,y_center_norm,width_norm,height_norm,letterbox_scale,width_original_px,height_original_px,width_640_px,height_640_px,short_side_640_px,long_side_640_px,area_640_px2,aspect_ratio
train,train/images/fog_light_fog_0296_GF6_WFV_.png,train/labels/fog_light_fog_0296_GF6_WFV_.txt,512,512,0,5,0.412109375,0.5625,0.046875,0.03515625,1.25,24,18,30,22.5,22.5,30,675,1.33333333333
train,train/images/fog_patchy_fog_0005_GF6_WFV_.png,train/labels/fog_patchy_fog_0005_GF6_WFV_.txt,512,512,0,0,0.330078125,0.529296875,0.02734375,0.0390625,1.25,14,20,17.5,25,17.5,25,437.5,1.42857142857
train,train/images/fog_patchy_fog_0037_GF6_WFV_.png,train/labels/fog_patchy_fog_0037_GF6_WFV_.txt,512,512,0,0,0.693359375,0.6923828125,0.0390625,0.037109375,1.25,20,19,25,23.75,23.75,25,593.75,1.05263157895
train,train/images/fog_patchy_fog_0046_GF6_WFV_.png,train/labels/fog_patchy_fog_0046_GF6_WFV_.txt,512,512,0,0,0.533203125,0.013671875,0.046875,0.0234375,1.25,24,12,30,15,15,30,450,2
train,train/images/fog_patchy_fog_0053_GF1_WFV1.png,train/labels/fog_patchy_fog_0053_GF1_WFV1.txt,512,512,0,0,0.5712890625,0.94140625,0.064453125,0.0390625,1.25,33,20,41.25,25,25,41.25,1031.25,1.65
train,train/images/fog_patchy_fog_0082_GF1_WFV3.png,train/labels/fog_patchy_fog_0082_GF1_WFV3.txt,512,512,0,0,0.9189453125,0.3193359375,0.052734375,0.056640625,1.25,27,29,33.75,36.25,33.75,36.25,1223.4375,1.07407407407
train,train/images/fog_patchy_fog_0083_GF1_WFV4.png,train/labels/fog_patchy_fog_0083_GF1_WFV4.txt,512,512,0,0,0.890625,0.78515625,0.04296875,0.078125,1.25,22,40,27.5,50,27.5,50,1375,1.81818181818
train,train/images/fog_patchy_fog_0089_GF1_WFV2.png,train/labels/fog_patchy_fog_0089_GF1_WFV2.txt,512,512,0,0,0.8291015625,0.9150390625,0.048828125,0.044921875,1.25,25,23,31.25,28.75,28.75,31.25,898.4375,1.08695652174
train,train/images/fog_patchy_fog_0089_GF1_WFV2.png,train/labels/fog_patchy_fog_0089_GF1_WFV2.txt,512,512,0,1,0.845703125,0.7470703125,0.02734375,0.021484375,1.25,14,11,17.5,13.75,13.75,17.5,240.625,1.27272727273
train,train/images/fog_patchy_fog_0090_GF1_WFV1.png,train/labels/fog_patchy_fog_0090_GF1_WFV1.txt,512,512,0,0,0.1044921875,0.0908203125,0.033203125,0.052734375,1.25,17,27,21.25,33.75,21.25,33.75,717.1875,1.58823529412
train,train/images/fog_patchy_fog_0090_GF1_WFV1.png,train/labels/fog_patchy_fog_0090_GF1_WFV1.txt,512,512,0,1,0.330204778157,0.681347150259,0.0392491467577,0.0300518134715,1.25,20.0955631399,15.3865284974,25.1194539249,19.2331606218,19.2331606218,25.1194539249,483.126492069,1.30604919383
train,train/images/fog_patchy_fog_0106_GF1_WFV3.png,train/labels/fog_patchy_fog_0106_GF1_WFV3.txt,512,512,0,0,0.1796875,0.44921875,0.0390625,0.0390625,1.25,20,20,25,25,25,25,625,1
train,train/images/fog_patchy_fog_0106_GF1_WFV3.png,train/labels/fog_patchy_fog_0106_GF1_WFV3.txt,512,512,0,1,0.4501953125,0.8193359375,0.037109375,0.037109375,1.25,19,19,23.75,23.75,23.75,23.75,564.0625,1
train,train/images/fog_patchy_fog_0114_GF1_WFV3.png,train/labels/fog_patchy_fog_0114_GF1_WFV3.txt,512,512,0,0,0.5390625,0.0869140625,0.0234375,0.044921875,1.25,12,23,15,28.75,15,28.75,431.25,1.91666666667
train,train/images/fog_patchy_fog_0114_GF1_WFV3.png,train/labels/fog_patchy_fog_0114_GF1_WFV3.txt,512,512,0,1,0.576171875,0.1142578125,0.02734375,0.044921875,1.25,14,23,17.5,28.75,17.5,28.75,503.125,1.64285714286
train,train/images/fog_patchy_fog_0114_GF1_WFV3.png,train/labels/fog_patchy_fog_0114_GF1_WFV3.txt,512,512,0,2,0.6083984375,0.091796875,0.037109375,0.05078125,1.25,19,26,23.75,32.5,23.75,32.5,771.875,1.36842105263
train,train/images/fog_patchy_fog_0114_GF1_WFV3.png,train/labels/fog_patchy_fog_0114_GF1_WFV3.txt,512,512,0,3,0.5830078125,0.1923828125,0.025390625,0.044921875,1.25,13,23,16.25,28.75,16.25,28.75,467.1875,1.76923076923
train,train/images/fog_patchy_fog_0114_GF1_WFV3.png,train/labels/fog_patchy_fog_0114_GF1_WFV3.txt,512,512,0,4,0.603515625,0.21484375,0.02734375,0.04296875,1.25,14,22,17.5,27.5,17.5,27.5,481.25,1.57142857143
train,train/images/fog_patchy_fog_0114_GF1_WFV3.png,train/labels/fog_patchy_fog_0114_GF1_WFV3.txt,512,512,0,5,0.5947265625,0.267578125,0.025390625,0.0390625,1.25,13,20,16.25,25,16.25,25,406.25,1.53846153846
train,train/images/fog_patchy_fog_0115_GF6_WFV_.png,train/labels/fog_patchy_fog_0115_GF6_WFV_.txt,512,512,0,0,0.115234375,0.29296875,0.0390625,0.0546875,1.25,20,28,25,35,25,35,875,1.4
train,train/images/fog_patchy_fog_0122_GF1_WFV3.png,train/labels/fog_patchy_fog_0122_GF1_WFV3.txt,512,512,0,0,0.0771484375,0.47265625,0.037109375,0.03125,1.25,19,16,23.75,20,20,23.75,475,1.1875
train,train/images/fog_patchy_fog_0124_GF6_WFV_.png,train/labels/fog_patchy_fog_0124_GF6_WFV_.txt,512,512,0,0,0.15625,0.0869140625,0.0390625,0.044921875,1.25,20,23,25,28.75,25,28.75,718.75,1.15
train,train/images/fog_patchy_fog_0133_GF6_WFV_.png,train/labels/fog_patchy_fog_0133_GF6_WFV_.txt,512,512,0,0,0.892578125,0.8681640625,0.03515625,0.033203125,1.25,18,17,22.5,21.25,21.25,22.5,478.125,1.05882352941
train,train/images/fog_patchy_fog_0150_GF1_WFV3.png,train/labels/fog_patchy_fog_0150_GF1_WFV3.txt,512,512,0,0,0.2041015625,0.8388671875,0.048828125,0.037109375,1.25,25,19,31.25,23.75,23.75,31.25,742.1875,1.31578947368
train,train/images/fog_patchy_fog_0160_GF1_WFV1.png,train/labels/fog_patchy_fog_0160_GF1_WFV1.txt,512,512,0,0,0.849609375,0.9765625,0.03125,0.0390625,1.25,16,20,20,25,20,25,500,1.25
train,train/images/fog_patchy_fog_0160_GF1_WFV1.png,train/labels/fog_patchy_fog_0160_GF1_WFV1.txt,512,512,0,1,0.620307167235,0.211398963731,0.0204778156997,0.020725388601,1.25,10.4846416382,10.6113989637,13.1058020478,13.2642487047,13.1058020478,13.2642487047,173.838617836,1.01208981002
train,train/images/fog_patchy_fog_0160_GF1_WFV1.png,train/labels/fog_patchy_fog_0160_GF1_WFV1.txt,512,512,0,2,0.259812286689,0.143005181347,0.0162116040956,0.0227979274611,1.25,8.30034129693,11.6725388601,10.3754266212,14.5906735751,10.3754266212,14.5906735751,151.384463032,1.40627215708
train,train/images/fog_patchy_fog_0164_GF1_WFV3.png,train/labels/fog_patchy_fog_0164_GF1_WFV3.txt,512,512,0,0,0.81640625,0.96484375,0.05859375,0.04296875,1.25,30,22,37.5,27.5,27.5,37.5,1031.25,1.36363636364
train,train/images/fog_patchy_fog_0169_GF1_WFV4.png,train/labels/fog_patchy_fog_0169_GF1_WFV4.txt,512,512,0,0,0.744140625,0.9755859375,0.05859375,0.048828125,1.25,30,25,37.5,31.25,31.25,37.5,1171.875,1.2
train,train/images/fog_patchy_fog_0174_GF1_WFV1.png,train/labels/fog_patchy_fog_0174_GF1_WFV1.txt,512,512,0,0,0.12109375,0.763671875,0.0390625,0.03125,1.25,20,16,25,20,20,25,500,1.25
train,train/images/fog_patchy_fog_0174_GF1_WFV1.png,train/labels/fog_patchy_fog_0174_GF1_WFV1.txt,512,512,0,1,0.6328125,0.78125,0.03125,0.02734375,1.25,16,14,20,17.5,17.5,20,350,1.14285714286
train,train/images/fog_patchy_fog_0174_GF1_WFV1.png,train/labels/fog_patchy_fog_0174_GF1_WFV1.txt,512,512,0,2,0.873046875,0.81640625,0.03125,0.0234375,1.25,16,12,20,15,15,20,300,1.33333333333
train,train/images/fog_patchy_fog_0174_GF1_WFV1.png,train/labels/fog_patchy_fog_0174_GF1_WFV1.txt,512,512,0,3,0.892578125,0.1767578125,0.0390625,0.033203125,1.25,20,17,25,21.25,21.25,25,531.25,1.17647058824
train,train/images/fog_patchy_fog_0174_GF1_WFV1.png,train/labels/fog_patchy_fog_0174_GF1_WFV1.txt,512,512,0,4,0.7119140625,0.447265625,0.033203125,0.03125,1.25,17,16,21.25,20,20,21.25,425,1.0625
train,train/images/fog_patchy_fog_0176_GF1_WFV2.png,train/labels/fog_patchy_fog_0176_GF1_WFV2.txt,512,512,0,0,0.0810546875,0.9462890625,0.052734375,0.052734375,1.25,27,27,33.75,33.75,33.75,33.75,1139.0625,1
train,train/images/fog_patchy_fog_0185_GF1_WFV2.png,train/labels/fog_patchy_fog_0185_GF1_WFV2.txt,512,512,0,0,0.333984375,0.986328125,0.04296875,0.02734375,1.25,22,14,27.5,17.5,17.5,27.5,481.25,1.57142857143
train,train/images/fog_patchy_fog_0205_GF6_WFV_.png,train/labels/fog_patchy_fog_0205_GF6_WFV_.txt,512,512,0,0,0.43359375,0.8525390625,0.04296875,0.052734375,1.25,22,27,27.5,33.75,27.5,33.75,928.125,1.22727272727
train,train/images/fog_patchy_fog_0209_GF1_WFV4.png,train/labels/fog_patchy_fog_0209_GF1_WFV4.txt,512,512,0,0,0.390784982935,0.369430051813,0.0238907849829,0.0341968911917,1.25,12.2320819113,17.5088082902,15.2901023891,21.8860103627,15.2901023891,21.8860103627,334.639339334,1.43138415988
train,train/images/fog_patchy_fog_0211_GF1_WFV3.png,train/labels/fog_patchy_fog_0211_GF1_WFV3.txt,512,512,0,0,0.626953125,0.1298828125,0.0390625,0.033203125,1.25,20,17,25,21.25,21.25,25,531.25,1.17647058824
train,train/images/fog_patchy_fog_0218_GF6_WFV_.png,train/labels/fog_patchy_fog_0218_GF6_WFV_.txt,512,512,0,0,0.8740234375,0.8955078125,0.041015625,0.044921875,1.25,21,23,26.25,28.75,26.25,28.75,754.6875,1.09523809524
train,train/images/fog_patchy_fog_0223_GF6_WFV_.png,train/labels/fog_patchy_fog_0223_GF6_WFV_.txt,512,512,0,0,0.1591796875,0.4443359375,0.041015625,0.048828125,1.25,21,25,26.25,31.25,26.25,31.25,820.3125,1.19047619048
train,train/images/fog_patchy_fog_0227_GF6_WFV_.png,train/labels/fog_patchy_fog_0227_GF6_WFV_.txt,512,512,0,0,0.3916015625,0.947265625,0.041015625,0.046875,1.25,21,24,26.25,30,26.25,30,787.5,1.14285714286
train,train/images/fog_patchy_fog_0232_GF6_WFV_.png,train/labels/fog_patchy_fog_0232_GF6_WFV_.txt,512,512,0,0,0.2294921875,0.490234375,0.060546875,0.05078125,1.25,31,26,38.75,32.5,32.5,38.75,1259.375,1.19230769231
train,train/images/fog_patchy_fog_0233_GF1_WFV4.png,train/labels/fog_patchy_fog_0233_GF1_WFV4.txt,512,512,0,0,0.35546875,0.685546875,0.04296875,0.0390625,1.25,22,20,27.5,25,25,27.5,687.5,1.1
train,train/images/fog_patchy_fog_0233_GF1_WFV4.png,train/labels/fog_patchy_fog_0233_GF1_WFV4.txt,512,512,0,1,0.6357421875,0.708984375,0.052734375,0.05078125,1.25,27,26,33.75,32.5,32.5,33.75,1096.875,1.03846153846
train,train/images/fog_patchy_fog_0233_GF1_WFV4.png,train/labels/fog_patchy_fog_0233_GF1_WFV4.txt,512,512,0,2,0.9794921875,0.125,0.041015625,0.04296875,1.25,21,22,26.25,27.5,26.25,27.5,721.875,1.04761904762
train,train/images/fog_patchy_fog_0246_GF6_WFV_.png,train/labels/fog_patchy_fog_0246_GF6_WFV_.txt,512,512,0,0,0.4677734375,0.4931640625,0.029296875,0.041015625,1.25,15,21,18.75,26.25,18.75,26.25,492.1875,1.4
train,train/images/fog_patchy_fog_0246_GF6_WFV_.png,train/labels/fog_patchy_fog_0246_GF6_WFV_.txt,512,512,0,1,0.9228515625,0.888671875,0.029296875,0.0390625,1.25,15,20,18.75,25,18.75,25,468.75,1.33333333333
train,train/images/fog_patchy_fog_0246_GF6_WFV_.png,train/labels/fog_patchy_fog_0246_GF6_WFV_.txt,512,512,0,2,0.21875,0.24609375,0.0234375,0.02734375,1.25,12,14,15,17.5,15,17.5,262.5,1.16666666667
train,train/images/fog_patchy_fog_0246_GF6_WFV_.png,train/labels/fog_patchy_fog_0246_GF6_WFV_.txt,512,512,0,3,0.2578125,0.376953125,0.02734375,0.01953125,1.25,14,10,17.5,12.5,12.5,17.5,218.75,1.4
train,train/images/fog_patchy_fog_0250_GF1_WFV3.png,train/labels/fog_patchy_fog_0250_GF1_WFV3.txt,512,512,0,0,0.313139931741,0.90725388601,0.0341296928328,0.0321243523316,1.25,17.4744027304,16.4476683938,21.843003413,20.5595854922,20.5595854922,21.843003413,449.083096076,1.06242430915
train,train/images/fog_patchy_fog_0252_GF6_WFV_.png,train/labels/fog_patchy_fog_0252_GF6_WFV_.txt,512,512,0,0,0.8740234375,0.8828125,0.052734375,0.0390625,1.25,27,20,33.75,25,25,33.75,843.75,1.35
train,train/images/fog_patchy_fog_0261_GF1_WFV2.png,train/labels/fog_patchy_fog_0261_GF1_WFV2.txt,512,512,0,0,0.4453125,0.2314453125,0.046875,0.044921875,1.25,24,23,30,28.75,28.75,30,862.5,1.04347826087
train,train/images/fog_patchy_fog_0274_GF6_WFV_.png,train/labels/fog_patchy_fog_0274_GF6_WFV_.txt,512,512,0,0,0.6494140625,0.4130859375,0.037109375,0.037109375,1.25,19,19,23.75,23.75,23.75,23.75,564.0625,1
train,train/images/fog_patchy_fog_0274_GF6_WFV_.png,train/labels/fog_patchy_fog_0274_GF6_WFV_.txt,512,512,0,1,0.9130859375,0.2685546875,0.033203125,0.037109375,1.25,17,19,21.25,23.75,21.25,23.75,504.6875,1.11764705882
train,train/images/fog_patchy_fog_0293_GF6_WFV_.png,train/labels/fog_patchy_fog_0293_GF6_WFV_.txt,512,512,0,0,0.3525390625,0.1220703125,0.037109375,0.041015625,1.25,19,21,23.75,26.25,23.75,26.25,623.4375,1.10526315789
train,train/images/fog_patchy_fog_0298_GF1_WFV1.png,train/labels/fog_patchy_fog_0298_GF1_WFV1.txt,512,512,0,0,0.5751953125,0.359375,0.044921875,0.0390625,1.25,23,20,28.75,25,25,28.75,718.75,1.15
train,train/images/fog_patchy_fog_0298_GF1_WFV1.png,train/labels/fog_patchy_fog_0298_GF1_WFV1.txt,512,512,0,1,0.5478515625,0.7470703125,0.056640625,0.029296875,1.25,29,15,36.25,18.75,18.75,36.25,679.6875,1.93333333333
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_11264_7680.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_11264_7680.txt,512,512,0,0,0.5712890625,0.94140625,0.064453125,0.0390625,1.25,33,20,41.25,25,25,41.25,1031.25,1.65
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_11776_10240.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_11776_10240.txt,512,512,0,0,0.5166015625,0.9541015625,0.048828125,0.037109375,1.25,25,19,31.25,23.75,23.75,31.25,742.1875,1.31578947368
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_11776_4608.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_11776_4608.txt,512,512,0,0,0.5244140625,0.3779296875,0.072265625,0.048828125,1.25,37,25,46.25,31.25,31.25,46.25,1445.3125,1.48
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12288_10240.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12288_10240.txt,512,512,0,0,0.3046875,0.9521484375,0.0546875,0.029296875,1.25,28,15,35,18.75,18.75,35,656.25,1.86666666667
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_1536_4608.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_1536_4608.txt,512,512,0,0,0.6171875,0.044921875,0.04296875,0.0390625,1.25,22,20,27.5,25,25,27.5,687.5,1.1
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8192_4096.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8192_4096.txt,512,512,0,0,0.7138671875,0.048828125,0.041015625,0.03515625,1.25,21,18,26.25,22.5,22.5,26.25,590.625,1.16666666667
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8192_8704.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8192_8704.txt,512,512,0,0,0.278154327424,0.793,0.0109489051095,0.022,1.25,5.60583941606,11.264,7.00729927007,14.08,7.00729927007,14.08,98.6627737226,2.00933333333
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8192_8704.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8192_8704.txt,512,512,0,1,0.235922836288,0.8425,0.0109489051095,0.017,1.25,5.60583941606,8.704,7.00729927007,10.88,7.00729927007,10.88,76.2394160584,1.55266666667
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8704_7680.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8704_7680.txt,512,512,0,0,0.66015625,0.96484375,0.046875,0.06640625,1.25,24,34,30,42.5,30,42.5,1275,1.41666666667
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8704_7680.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8704_7680.txt,512,512,0,1,0.8212890625,0.5244140625,0.025390625,0.033203125,1.25,13,17,16.25,21.25,16.25,21.25,345.3125,1.30769230769
train,train/images/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_9216_8192.png,train/labels/GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_9216_8192.txt,512,512,0,0,0.13671875,0.2431640625,0.046875,0.037109375,1.25,24,19,30,23.75,23.75,30,712.5,1.26315789474
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12800_2560.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12800_2560.txt,512,512,0,0,0.3212890625,0.0478515625,0.037109375,0.025390625,1.25,19,13,23.75,16.25,16.25,23.75,385.9375,1.46153846154
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13360_2560.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13360_2560.txt,512,512,0,0,0.77734375,0.1005859375,0.02734375,0.025390625,1.25,14,13,17.5,16.25,16.25,17.5,284.375,1.07692307692
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.txt,512,512,0,0,0.470703125,0.806640625,0.02734375,0.0234375,1.25,14,12,17.5,15,15,17.5,262.5,1.16666666667
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.txt,512,512,0,1,0.5771484375,0.6845703125,0.033203125,0.025390625,1.25,17,13,21.25,16.25,16.25,21.25,345.3125,1.30769230769
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.txt,512,512,0,2,0.341796875,0.7666015625,0.0234375,0.021484375,1.25,12,11,15,13.75,13.75,15,206.25,1.09090909091
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.txt,512,512,0,3,0.5478515625,0.7607421875,0.033203125,0.025390625,1.25,17,13,21.25,16.25,16.25,21.25,345.3125,1.30769230769
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.txt,512,512,0,4,0.272610921502,0.816580310881,0.0162116040956,0.0186528497409,1.25,8.30034129693,9.55025906736,10.3754266212,11.9378238342,10.3754266212,11.9378238342,123.860015208,1.15058631034
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.txt,512,512,0,5,0.647610921502,0.635751295337,0.0170648464164,0.0155440414508,1.25,8.73720136519,7.9585492228,10.9215017065,9.9481865285,9.9481865285,10.9215017065,108.649136147,1.09783845279
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2048_4608.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2048_4608.txt,512,512,0,0,0.7265625,0.81640625,0.0234375,0.02734375,1.25,12,14,15,17.5,15,17.5,262.5,1.16666666667
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_1536.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_1536.txt,512,512,0,0,0.091796875,0.3701171875,0.04296875,0.048828125,1.25,22,25,27.5,31.25,27.5,31.25,859.375,1.13636363636
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_4096.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_4096.txt,512,512,0,0,0.380859375,0.1416015625,0.05078125,0.029296875,1.25,26,15,32.5,18.75,18.75,32.5,609.375,1.73333333333
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_4096.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_4096.txt,512,512,0,1,0.0126953125,0.453125,0.025390625,0.0234375,1.25,13,12,16.25,15,15,16.25,243.75,1.08333333333
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_4096_512.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_4096_512.txt,512,512,0,0,0.58984375,0.427734375,0.0390625,0.0234375,1.25,20,12,25,15,15,25,375,1.66666666667
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_4096_512.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_4096_512.txt,512,512,0,1,0.6513671875,0.4501953125,0.041015625,0.029296875,1.25,21,15,26.25,18.75,18.75,26.25,492.1875,1.4
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6144_3584.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6144_3584.txt,512,512,0,0,0.423828125,0.7451171875,0.04296875,0.048828125,1.25,22,25,27.5,31.25,27.5,31.25,859.375,1.13636363636
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6144_3584.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6144_3584.txt,512,512,0,1,0.46875,0.251953125,0.03125,0.04296875,1.25,16,22,20,27.5,20,27.5,550,1.375
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.txt,512,512,0,0,0.93359375,0.5703125,0.02734375,0.01953125,1.25,14,10,17.5,12.5,12.5,17.5,218.75,1.4
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.txt,512,512,0,1,0.8671875,0.6142578125,0.0234375,0.017578125,1.25,12,9,15,11.25,11.25,15,168.75,1.33333333333
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.txt,512,512,0,2,0.857421875,0.681640625,0.02734375,0.015625,1.25,14,8,17.5,10,10,17.5,175,1.75
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.txt,512,512,0,3,0.7236328125,0.6572265625,0.029296875,0.037109375,1.25,15,19,18.75,23.75,18.75,23.75,445.3125,1.26666666667
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_2560.txt,512,512,0,4,0.6708984375,0.8603515625,0.025390625,0.041015625,1.25,13,21,16.25,26.25,16.25,26.25,426.5625,1.61538461538
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_3584.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_3584.txt,512,512,0,0,0.80078125,0.6552734375,0.0546875,0.029296875,1.25,28,15,35,18.75,18.75,35,656.25,1.86666666667
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_7680_3072.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_7680_3072.txt,512,512,0,0,0.2880859375,0.0908203125,0.060546875,0.033203125,1.25,31,17,38.75,21.25,21.25,38.75,823.4375,1.82352941176
train,train/images/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_8192_2560.png,train/labels/GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_8192_2560.txt,512,512,0,0,0.4189453125,0.8818359375,0.041015625,0.025390625,1.25,21,13,26.25,16.25,16.25,26.25,426.5625,1.61538461538
