split,short_side_640_px,long_side_640_px,area_640_px2,aspect_ratio
val,22.5,26.25,590.625,1.16666666667
val,27.5,33.75,928.125,1.22727272727
val,33.75,36.25,1223.4375,1.07407407407
val,28.75,33.75,970.3125,1.17391304348
val,28.75,28.75,826.5625,1
val,27.5,31.25,859.375,1.13636363636
val,26.25,28.75,754.6875,1.09523809524
val,28.75,30,862.5,1.04347826087
val,14.1979522184,35.8134715026,508.47795717,2.52243921881
val,25.6655290102,30.5077720207,782.998107836,1.18866718113
val,22.5,28.75,646.875,1.27777777778
val,30,31.25,937.5,1.04166666667
val,17.5,22.5,393.75,1.28571428571
val,25,32.5,812.5,1.3
val,20,23.75,475,1.1875
val,17.5,18.75,328.125,1.07142857143
val,20,21.25,425,1.0625
val,26.25,28.75,754.6875,1.09523809524
val,18.75,33.75,632.8125,1.8
val,15,26.25,393.75,1.75
val,18.75,30,562.5,1.6
val,22.5,25,562.5,1.11111111111
val,23.75,23.75,564.0625,1
val,18.75,28.75,539.0625,1.53333333333
val,17.5,17.5,306.25,1
val,18.75,22.5,421.875,1.2
val,26.25,35,918.75,1.33333333333
val,36.25,42.5,1540.625,1.1724137931
val,23.75,26.25,623.4375,1.10526315789
val,23.75,30,712.5,1.26315789474
val,32.5,37.5,1218.75,1.15384615385
val,21.25,28.75,610.9375,1.35294117647
val,25,40,1000,1.6
val,18.75,21.25,398.4375,1.13333333333
val,11.25,17.5,196.875,1.55555555556
val,20,22.5,450,1.125
val,15,21.25,318.75,1.41666666667
val,23.75,23.75,564.0625,1
val,18.75,21.25,398.4375,1.13333333333
val,22.5,25,562.5,1.11111111111
val,16.25,17.5,284.375,1.07692307692
val,16.25,20,325,1.23076923077
val,20,23.75,475,1.1875
val,15,18.75,281.25,1.25
val,18.75,31.25,585.9375,1.66666666667
val,8.75,16.25,142.1875,1.85714285714
val,13.75,16.25,223.4375,1.18181818182
val,11.25,16.25,182.8125,1.44444444444
val,10,15,150,1.5
val,12.5,17.5,218.75,1.4
val,15,17.5,262.5,1.16666666667
val,13.1058020478,17.9067357513,234.682134078,1.36632124352
val,12.5,15,187.5,1.2
val,11.25,20,225,1.77777777778
val,13.75,15,206.25,1.09090909091
val,8.73720136519,19.2331606218,168.043997241,2.20129533679
val,11.4675767918,26.5284974093,304.217581213,2.31334813718
val,9.28327645051,13.2642487047,123.135687634,1.42883267297
val,20,23.75,475,1.1875
val,18.75,26.25,492.1875,1.4
val,18.75,25,468.75,1.33333333333
val,15,17.5,262.5,1.16666666667
val,12.5,17.5,218.75,1.4
val,20,21.25,425,1.0625
val,15,16.25,243.75,1.08333333333
val,21.25,23.75,504.6875,1.11764705882
val,15,20,300,1.33333333333
val,18.75,23.75,445.3125,1.26666666667
val,32.5,32.5,1056.25,1
val,27.5,28.75,790.625,1.04545454545
val,27.5,27.5,756.25,1
val,20,20,400,1
val,17.5,18.75,328.125,1.07142857143
val,17.5,41.25,721.875,2.35714285714
val,16.25,23.75,385.9375,1.46153846154
val,18.75,18.75,351.5625,1
val,15,18.75,281.25,1.25
val,15,16.25,243.75,1.08333333333
val,18.75,21.25,398.4375,1.13333333333
val,15,16.25,243.75,1.08333333333
val,17.5,26.25,459.375,1.5
val,18.75,26.25,492.1875,1.4
val,15,18.75,281.25,1.25
val,15,17.5,262.5,1.16666666667
val,13.75,15,206.25,1.09090909091
val,13.75,16.25,223.4375,1.18181818182
val,12.5597269625,16.5803108808,208.244177616,1.3201171435
val,15.9170984456,17.4744027304,278.141788537,1.09783845279
val,20,25,500,1.25
val,27.5,28.75,790.625,1.04545454545
val,20,21.25,425,1.0625
val,31.25,33.75,1054.6875,1.08
val,23.75,25,593.75,1.05263157895
val,27.5,30,825,1.09090909091
val,27.5,31.25,859.375,1.13636363636
val,26.25,31.25,820.3125,1.19047619048
val,22.5,28.75,646.875,1.27777777778
val,23.75,26.25,623.4375,1.10526315789
val,22.5,27.5,618.75,1.22222222222
val,23.75,26.25,623.4375,1.10526315789
val,15,21.25,318.75,1.41666666667
val,25,25,625,1
val,16.25,20,325,1.23076923077
val,15.2538860104,16.9283276451,258.222780244,1.10977147945
val,14.7440273038,16.5803108808,244.460556332,1.12454423335
val,13.1058020478,13.2642487047,173.838617836,1.01208981002
val,16.25,16.25,264.0625,1
val,13.75,15,206.25,1.09090909091
val,20,28.75,575,1.4375
val,13.75,22.5,309.375,1.63636363636
val,21.25,25,531.25,1.17647058824
val,21.25,28.75,610.9375,1.35294117647
val,17.5,26.25,459.375,1.5
val,18.75,30,562.5,1.6
val,14.1979522184,25.2020725389,357.817821712,1.77504982065
val,16.25,22.5,365.625,1.38461538462
val,21.25,36.25,770.3125,1.70588235294
val,23.75,25,593.75,1.05263157895
val,20,26.25,525,1.3125
val,16.25,20,325,1.23076923077
val,12.5,17.5,218.75,1.4
val,15,18.75,281.25,1.25
val,22.5,23.75,534.375,1.05555555556
val,20,27.5,550,1.375
val,13.75,17.5,240.625,1.27272727273
val,16.25,18.75,304.6875,1.15384615385
val,15,20,300,1.33333333333
val,16.25,20,325,1.23076923077
val,27.5,30,825,1.09090909091
val,21.25,27.5,584.375,1.29411764706
val,25,28.75,718.75,1.15
val,21.25,23.75,504.6875,1.11764705882
val,28.75,45,1293.75,1.5652173913
val,20,27.5,550,1.375
val,25,25,625,1
val,25,32.5,812.5,1.3
val,25,26.25,656.25,1.05
val,28.75,31.25,898.4375,1.08695652174
val,27.5,28.75,790.625,1.04545454545
val,21.25,21.25,451.5625,1
val,25,33.75,843.75,1.35
val,20,21.25,425,1.0625
val,26.25,31.25,820.3125,1.19047619048
val,17.5,25,437.5,1.42857142857
val,13.75,28.75,395.3125,2.09090909091
val,27.5,28.75,790.625,1.04545454545
val,25,32.5,812.5,1.3
val,26.25,26.25,689.0625,1
val,22.5,30,675,1.33333333333
val,17.5,30,525,1.71428571429
val,13.75,17.5,240.625,1.27272727273
val,20,23.75,475,1.1875
val,15,35,525,2.33333333333
val,23.75,28.75,682.8125,1.21052631579
val,20,27.5,550,1.375
val,21.25,25,531.25,1.17647058824
val,26.25,36.25,951.5625,1.38095238095
val,17.5,17.5,306.25,1
test,30,35,1050,1.16666666667
test,30,31.25,937.5,1.04166666667
test,35,36.25,1268.75,1.03571428571
test,26.25,46.25,1214.0625,1.7619047619
test,31.25,40,1250,1.28
test,27.5,28.75,790.625,1.04545454545
test,11.25,17.5,196.875,1.55555555556
test,18.75,22.5,421.875,1.2
test,16.25,20,325,1.23076923077
test,18.75,20,375,1.06666666667
test,13.75,15,206.25,1.09090909091
test,11.25,21.25,239.0625,1.88888888889
test,12.5,17.5,218.75,1.4
test,17.5,18.75,328.125,1.07142857143
test,13.75,13.75,189.0625,1
test,11.25,17.5,196.875,1.55555555556
test,13.75,13.75,189.0625,1
test,33.75,40,1350,1.18518518519
test,16.25,23.75,385.9375,1.46153846154
test,27.5,32.5,893.75,1.18181818182
test,18.75,25,468.75,1.33333333333
test,15,16.25,243.75,1.08333333333
test,26.25,50,1312.5,1.90476190476
test,21.25,37.5,796.875,1.76470588235
test,16.25,20,325,1.23076923077
test,32.5,35,1137.5,1.07692307692
test,32.5,36.25,1178.125,1.11538461538
test,21.25,21.25,451.5625,1
test,22.5,28.75,646.875,1.27777777778
test,15,21.25,318.75,1.41666666667
test,13.75,16.25,223.4375,1.18181818182
test,21.25,23.75,504.6875,1.11764705882
test,18.75,25,468.75,1.33333333333
test,17.5,32.5,568.75,1.85714285714
test,18.75,36.25,679.6875,1.93333333333
test,41.25,41.25,1701.5625,1
test,28.75,30,862.5,1.04347826087
test,25,35,875,1.4
test,16.25,20,325,1.23076923077
test,17.5,21.25,371.875,1.21428571429
test,16.25,17.5,284.375,1.07692307692
test,23.75,28.75,682.8125,1.21052631579
test,22.5,23.75,534.375,1.05555555556
test,40,50,2000,1.25
test,25,35,875,1.4
test,27.5,32.5,893.75,1.18181818182
test,12.5597269625,23.2124352332,291.541848662,1.8481640009
test,24.0273037543,31.170984456,748.954711843,1.29731512011
test,22.5,25,562.5,1.11111111111
test,26.25,35,918.75,1.33333333333
test,13.75,23.75,326.5625,1.72727272727
test,15,22.5,337.5,1.5
test,15,30,450,2
test,17.5,31.25,546.875,1.78571428571
test,20,30,600,1.5
test,18.75,30,562.5,1.6
test,20,22.5,450,1.125
test,21.25,33.75,717.1875,1.58823529412
test,19.2331606218,25.1194539249,483.126492069,1.30604919383
test,15,25,375,1.66666666667
test,15,18.75,281.25,1.25
test,17.5,47.5,831.25,2.71428571429
test,27.5,48.75,1340.625,1.77272727273
test,22.5,22.5,506.25,1
test,17.5,20,350,1.14285714286
test,21.25,30,637.5,1.41176470588
test,16.25,23.75,385.9375,1.46153846154
test,13.75,26.25,360.9375,1.90909090909
test,26.25,40,1050,1.52380952381
test,22.5,23.75,534.375,1.05555555556
test,15,20,300,1.33333333333
test,17.5,22.5,393.75,1.28571428571
test,18.75,20,375,1.06666666667
test,20,25,500,1.25
test,17.5,20,350,1.14285714286
test,15,20,300,1.33333333333
test,21.25,25,531.25,1.17647058824
test,20,21.25,425,1.0625
test,30,33.75,1012.5,1.125
test,21.25,28.75,610.9375,1.35294117647
test,21.25,38.75,823.4375,1.82352941176
test,26.25,35,918.75,1.33333333333
test,18.75,21.25,398.4375,1.13333333333
test,18.75,52.5,984.375,2.8
test,22.5,25,562.5,1.11111111111
test,18.75,23.75,445.3125,1.26666666667
test,25,37.5,937.5,1.5
test,25,35,875,1.4
test,18.75,21.25,398.4375,1.13333333333
test,13.75,23.75,326.5625,1.72727272727
test,20,21.25,425,1.0625
test,20,23.75,475,1.1875
test,17.5,27.5,481.25,1.57142857143
test,23.75,27.5,653.125,1.15789473684
test,23.75,27.5,653.125,1.15789473684
test,27.5,35,962.5,1.27272727273
test,26.25,31.25,820.3125,1.19047619048
test,11.25,22.5,253.125,2
test,23.75,28.75,682.8125,1.21052631579
test,10,27.5,275,2.75
test,25,30,750,1.2
test,27.5,36.25,996.875,1.31818181818
test,26.25,37.5,984.375,1.42857142857
test,22.5,31.25,703.125,1.38888888889
test,17.5,27.5,481.25,1.57142857143
test,22.5,33.75,759.375,1.5
test,32.5,35,1137.5,1.07692307692
test,26.25,37.5,984.375,1.42857142857
test,27.5,51.25,1409.375,1.86363636364
test,16.3822525597,19.896373057,325.947408442,1.21450777202
test,20,25,500,1.25
test,20,27.5,550,1.375
test,11.25,17.5,196.875,1.55555555556
test,21.2969283276,23.8756476684,508.47795717,1.12108409725
test,26.25,31.25,820.3125,1.19047619048
test,25,40,1000,1.6
test,23.75,23.75,564.0625,1
test,42.5,42.5,1806.25,1
test,22.5,26.25,590.625,1.16666666667
test,22.5,23.75,534.375,1.05555555556
test,25,25,625,1
test,23.75,23.75,564.0625,1
test,23.75,28.75,682.8125,1.21052631579
test,31.25,35,1093.75,1.12
test,30,33.75,1012.5,1.125
test,23.75,25,593.75,1.05263157895
test,27.5,38.75,1065.625,1.40909090909
test,33.75,36.25,1223.4375,1.07407407407
test,28.75,33.75,970.3125,1.17391304348
test,25,51.25,1281.25,2.05
test,33.75,42.5,1434.375,1.25925925926
test,40,45,1800,1.125
test,27.5,27.5,756.25,1
test,27.5,37.5,1031.25,1.36363636364
test,33.75,43.75,1476.5625,1.2962962963
test,20,40,800,2
test,30,40,1200,1.33333333333
test,18.75,28.75,539.0625,1.53333333333
test,13.75,16.25,223.4375,1.18181818182
test,28.75,37.5,1078.125,1.30434782609
test,27.5,31.25,859.375,1.13636363636
test,26.25,52.5,1378.125,2
test,26.25,38.75,1017.1875,1.47619047619
test,30,33.75,1012.5,1.125
test,10.9215017065,11.274611399,123.135687634,1.03233160622
test,27.5,35,962.5,1.27272727273
test,15,25,375,1.66666666667
test,22.5,37.5,843.75,1.66666666667
test,25,27.5,687.5,1.1
test,30,35,1050,1.16666666667
test,35,42.5,1487.5,1.21428571429
test,22.5,28.75,646.875,1.27777777778
test,26.25,35,918.75,1.33333333333
test,26.25,33.75,885.9375,1.28571428571
test,15,21.25,318.75,1.41666666667
test,13.75,16.25,223.4375,1.18181818182
test,31.25,32.5,1015.625,1.04
test,26.25,33.75,885.9375,1.28571428571
test,33.75,33.75,1139.0625,1
test,27.5,42.5,1168.75,1.54545454545
test,16.25,23.75,385.9375,1.46153846154
test,21.25,27.5,584.375,1.29411764706
test,12.5,22.5,281.25,1.8
test,15,21.25,318.75,1.41666666667
test,33.75,45,1518.75,1.33333333333
test,32.5,37.5,1218.75,1.15384615385
test,26.25,27.5,721.875,1.04761904762
test,21.25,35,743.75,1.64705882353
test,18.75,27.5,515.625,1.46666666667
test,25,31.25,781.25,1.25
test,28.75,42.5,1221.875,1.47826086957
test,16.3822525597,16.5803108808,271.622840369,1.01208981002
test,16.25,16.25,264.0625,1
test,23.75,33.75,801.5625,1.42105263158
test,18.75,22.5,421.875,1.2
test,22.5,25,562.5,1.11111111111
test,25,28.75,718.75,1.15
test,12.5,16.25,203.125,1.3
test,31.25,45,1406.25,1.44
test,23.75,28.75,682.8125,1.21052631579
test,27.5,28.75,790.625,1.04545454545
test,21.25,27.5,584.375,1.29411764706
test,21.25,40,850,1.88235294118
test,27.5,32.5,893.75,1.18181818182
test,23.75,28.75,682.8125,1.21052631579
test,22.5,22.5,506.25,1
test,21.25,28.75,610.9375,1.35294117647
test,23.75,33.75,801.5625,1.42105263158
test,17.5,23.75,415.625,1.35714285714
test,25,32.5,812.5,1.3
test,32.5,37.5,1218.75,1.15384615385
test,22.5,27.5,618.75,1.22222222222
test,23.75,36.25,860.9375,1.52631578947
test,25,45,1125,1.8
test,25,26.25,656.25,1.05
test,22.5,30,675,1.33333333333
test,31.25,48.75,1523.4375,1.56
test,13.75,25,343.75,1.81818181818
test,28.75,30,862.5,1.04347826087
test,16.25,23.75,385.9375,1.46153846154
test,20,21.25,425,1.0625
test,20,22.5,450,1.125
test,15,21.25,318.75,1.41666666667
test,15,18.75,281.25,1.25
test,17.5,18.75,328.125,1.07142857143
test,15,16.25,243.75,1.08333333333
test,21.25,26.25,557.8125,1.23529411765
test,27.5,38.75,1065.625,1.40909090909
test,21.25,25,531.25,1.17647058824
test,37.5,41.25,1546.875,1.1
test,31.25,40,1250,1.28
test,28.3959044369,28.518134715,809.798228085,1.00430450379
test,21.25,28.75,610.9375,1.35294117647
test,22.5,26.25,590.625,1.16666666667
test,21.25,32.5,690.625,1.52941176471
test,20,30,600,1.5
test,18.75,25,468.75,1.33333333333
test,23.75,28.75,682.8125,1.21052631579
test,26.25,28.75,754.6875,1.09523809524
test,21.25,30,637.5,1.41176470588
test,23.75,26.25,623.4375,1.10526315789
test,17.5,26.25,459.375,1.5
test,35,42.5,1487.5,1.21428571429
test,26.25,33.75,885.9375,1.28571428571
test,26.25,30,787.5,1.14285714286
test,22.5,25,562.5,1.11111111111
test,12.5,30,375,2.4
test,28.75,30,862.5,1.04347826087
test,13.75,22.5,309.375,1.63636363636
test,28.75,35,1006.25,1.21739130435
test,22.5,23.75,534.375,1.05555555556
test,27.5,28.75,790.625,1.04545454545
test,10.9215017065,21.8860103627,239.028099524,2.00393782383
test,21.25,28.75,610.9375,1.35294117647
test,23.75,25,593.75,1.05263157895
test,28.75,53.75,1545.3125,1.86956521739
test,25,45,1125,1.8
test,28.75,46.25,1329.6875,1.60869565217
test,33.75,51.25,1729.6875,1.51851851852
test,27.5,32.5,893.75,1.18181818182
test,12.5597269625,23.2124352332,291.541848662,1.8481640009
test,27.5,30,825,1.09090909091
test,28.75,32.5,934.375,1.13043478261
test,22.5,38.75,871.875,1.72222222222
test,17.4744027304,18.5699481865,324.498753294,1.06269430052
test,37.5,45,1687.5,1.2
test,30,41.25,1237.5,1.375
test,25,28.75,718.75,1.15
test,27.5,43.75,1203.125,1.59090909091
test,22.5,27.5,618.75,1.22222222222
test,12.5,22.5,281.25,1.8
test,15,25,375,1.66666666667
test,26.25,42.5,1115.625,1.61904761905
test,27.5,32.5,893.75,1.18181818182
test,19.6587030717,25.2020725389,495.440060832,1.28198042602
test,28.75,43.75,1257.8125,1.52173913043
test,28.75,37.5,1078.125,1.30434782609
test,29.4880546075,32.4974093264,958.28538082,1.10205334869
test,27.5,30,825,1.09090909091
test,36.25,38.75,1404.6875,1.06896551724
test,16.25,25,406.25,1.53846153846
test,50,78.75,3937.5,1.575
test,25,35,875,1.4
test,25,41.25,1031.25,1.65
test,33.75,40,1350,1.18518518519
test,17.5,25,437.5,1.42857142857
test,23.75,25,593.75,1.05263157895
test,22.5,31.25,703.125,1.38888888889
test,15,31.25,468.75,2.08333333333
test,17.5,30,525,1.71428571429
test,14.1979522184,15.2538860104,216.573944721,1.07437225986
test,20,41.25,825,2.0625
test,15.2901023891,15.9170984456,243.37406497,1.04100666173
test,10.3754266212,10.6113989637,110.097791296,1.02274338696
test,12.6010362694,13.1058020478,165.146686944,1.04005748159
test,12.6010362694,15.8361774744,199.552246724,1.25673612359
test,9.28327645051,9.28497409326,86.1949813436,1.00018287108
test,23.75,23.75,564.0625,1
test,18.75,22.5,421.875,1.2
test,27.5,38.75,1065.625,1.40909090909
test,11.4675767918,16.5803108808,190.135988258,1.44584258574
test,15,30,450,2
test,12.5,22.5,281.25,1.8
test,20,40,800,2
test,27.5,42.5,1168.75,1.54545454545
test,18.75,30,562.5,1.6
test,15,21.25,318.75,1.41666666667
test,30,36.25,1087.5,1.20833333333
test,20,22.5,450,1.125
test,25,33.75,843.75,1.35
test,26.25,43.75,1148.4375,1.66666666667
test,31.25,47.5,1484.375,1.52
test,31.25,32.5,1015.625,1.04
test,33.75,48.75,1645.3125,1.44444444444
test,25,35,875,1.4
test,31.25,31.25,976.5625,1
test,41.1191709845,41.5017064846,1706.51576509,1.00930309369
test,17.5,17.5,306.25,1
test,18.75,26.25,492.1875,1.4
test,21.25,23.75,504.6875,1.11764705882
test,22.5,28.75,646.875,1.27777777778
test,18.75,23.75,445.3125,1.26666666667
test,21.25,37.5,796.875,1.76470588235
test,17.5,32.5,568.75,1.85714285714
test,23.75,31.25,742.1875,1.31578947368
test,27.5,31.25,859.375,1.13636363636
test,23.75,28.75,682.8125,1.21052631579
test,19.896373057,22.9351535836,456.326371819,1.15273037543
test,16.25,35,568.75,2.15384615385
test,15.8361774744,19.896373057,315.082494827,1.25638735037
test,18.75,32.5,609.375,1.73333333333
test,14.7440273038,19.896373057,293.352667598,1.34945308002
test,40,40,1600,1
test,22.5,50,1125,2.22222222222
test,26.25,32.5,853.125,1.2380952381
test,20,60,1200,3
test,35,37.5,1312.5,1.07142857143
test,32.5,33.75,1096.875,1.03846153846
test,37.5,41.25,1546.875,1.1
test,32.5,33.75,1096.875,1.03846153846
test,18.566552901,31.170984456,578.737731879,1.67887839073
test,32.5,41.25,1340.625,1.26923076923
test,28.75,30,862.5,1.04347826087
test,25,28.75,718.75,1.15
test,12.5,23.75,296.875,1.9
test,15.2901023891,15.9170984456,243.37406497,1.04100666173
test,12.5597269625,15.2538860104,191.584643407,1.21450777202
test,14.7440273038,21.8860103627,322.687934358,1.48439838803
test,23.75,33.75,801.5625,1.42105263158
test,31.25,37.5,1171.875,1.2
test,38.75,47.5,1840.625,1.22580645161
test,23.75,30,712.5,1.26315789474
test,43.75,46.25,2023.4375,1.05714285714
test,21.8860103627,22.3890784983,490.007604025,1.02298583101
test,15.8361774744,15.9170984456,252.065995862,1.00510988029
test,16.9283276451,25.8652849741,437.856018674,1.52792913254
test,31.25,35,1093.75,1.12
test,38.75,50,1937.5,1.29032258065
test,27.5,32.5,893.75,1.18181818182
test,36.25,38.75,1404.6875,1.06896551724
test,26.25,32.5,853.125,1.2380952381
test,31.25,36.25,1132.8125,1.16
test,23.4812286689,37.1398963731,872.090399477,1.58168454031
test,15.8361774744,17.2435233161,273.071495517,1.08886903698
test,20.5595854922,25.6655290102,527.672637889,1.24834856325
test,21.2227979275,30.0341296928,637.408265398,1.41518238055
test,12.5597269625,18.5699481865,233.23347893,1.47853120072
test,12.0136518771,17.2435233161,207.157686254,1.43532736693
test,26.25,55,1443.75,2.09523809524
test,37.5,45,1687.5,1.2
test,26.25,40,1050,1.52380952381
test,33.75,38.75,1307.8125,1.14814814815
test,23.75,26.25,623.4375,1.10526315789
test,28.75,28.75,826.5625,1
test,28.75,35,1006.25,1.21739130435
test,28.75,50,1437.5,1.73913043478
test,16.9283276451,21.8860103627,370.493554263,1.29286311215
test,20.204778157,37.8031088083,763.803427116,1.8709984596
test,22.9351535836,29.1813471503,669.278678668,1.27234147545
test,15.2901023891,23.2124352332,354.920511415,1.51813471503
test,30,35,1050,1.16666666667
test,18.5699481865,21.843003413,405.623441617,1.17625548513
test,27.3037542662,31.8341968912,869.193089179,1.16592746114
test,20,27.5,550,1.375
test,25,31.25,781.25,1.25
test,25,27.5,687.5,1.1
test,32.5,33.75,1096.875,1.03846153846
test,26.25,27.5,721.875,1.04761904762
test,30,30,900,1
test,20,37.5,750,1.875
test,37.5,41.25,1546.875,1.1
test,31.25,40,1250,1.28
test,21.25,41.25,876.5625,1.94117647059
test,28.75,37.5,1078.125,1.30434782609
test,25,32.5,812.5,1.3
test,21.25,28.75,610.9375,1.35294117647
test,20.7508532423,23.8756476684,495.440060832,1.15058631034
test,27.5,45,1237.5,1.63636363636
test,26.25,31.25,820.3125,1.19047619048
test,26.2116040956,31.8341968912,834.425365612,1.21450777202
test,18.566552901,23.2124352332,430.974906718,1.25022858884
test,20.7508532423,28.518134715,591.775628216,1.37431142623
test,21.25,33.75,717.1875,1.58823529412
test,18.0204778157,19.896373057,358.542149286,1.10409797456
test,16.3822525597,21.8860103627,358.542149286,1.33595854922
test,22.9351535836,25.8652849741,593.224283365,1.12775721688
test,22.3890784983,31.8341968912,712.738333127,1.42186275749
test,21.2969283276,37.1398963731,790.965711153,1.74390859572
test,15.8361774744,17.2435233161,273.071495517,1.08886903698
test,19.2331606218,20.7508532423,399.104493448,1.0789102036
test,15.2901023891,21.2227979275,324.498753294,1.38800888231
test,19.896373057,22.3890784983,445.461458204,1.12528441411
test,25.8652849741,29.4880546075,762.716935755,1.14006300866
test,15.2901023891,23.8756476684,365.061097455,1.5615099926
test,17.9067357513,18.566552901,332.466356611,1.03684742763
test,20.5595854922,21.843003413,449.083096076,1.06242430915
test,17.4744027304,20.5595854922,359.266476861,1.17655440415
test,26.5284974093,32.7645051195,869.193089179,1.23506825939
test,28.75,52.5,1509.375,1.82608695652
test,17.4744027304,20.5595854922,359.266476861,1.17655440415
test,11.274611399,21.2969283276,240.114590886,1.88892792612
test,27.5,35,962.5,1.27272727273
test,22.5,22.5,506.25,1
test,17.5,23.75,415.625,1.35714285714
test,21.25,23.75,504.6875,1.11764705882
test,13.9274611399,14.7440273038,205.346867319,1.05862993662
test,17.5,22.5,393.75,1.28571428571
test,16.25,25,406.25,1.53846153846
test,27.5,28.75,790.625,1.04545454545
test,27.5,28.75,790.625,1.04545454545
test,30,31.25,937.5,1.04166666667
test,33.75,37.5,1265.625,1.11111111111
test,30,37.5,1125,1.25
test,27.5,36.25,996.875,1.31818181818
test,22.5,35,787.5,1.55555555556
test,30,35,1050,1.16666666667
test,15,22.5,337.5,1.5
test,26.25,31.25,820.3125,1.19047619048
test,26.25,28.75,754.6875,1.09523809524
test,25,25,625,1
test,15,18.75,281.25,1.25
test,20,20,400,1
test,17.5,17.5,306.25,1
test,18.75,22.5,421.875,1.2
test,19.6587030717,20.5595854922,404.174786468,1.04582613702
test,23.75,27.5,653.125,1.15789473684
test,17.5,20,350,1.14285714286
test,17.5,20,350,1.14285714286
test,12.5,18.75,234.375,1.5
test,16.25,16.25,264.0625,1
test,15,17.5,262.5,1.16666666667
test,21.25,26.25,557.8125,1.23529411765
test,21.25,26.25,557.8125,1.23529411765
test,15,30,450,2
test,15,22.5,337.5,1.5
test,17.5,20,350,1.14285714286
test,15,16.25,243.75,1.08333333333
test,25.2020725389,26.2116040956,660.586747776,1.04005748159
test,16.25,18.75,304.6875,1.15384615385
test,11.25,17.5,196.875,1.55555555556
test,15,21.25,318.75,1.41666666667
test,18.75,25,468.75,1.33333333333
test,18.75,20,375,1.06666666667
test,22.5,26.25,590.625,1.16666666667
test,18.75,25,468.75,1.33333333333
test,25,31.25,781.25,1.25
test,22.5,28.75,646.875,1.27777777778
test,36.25,36.25,1314.0625,1
test,31.25,31.25,976.5625,1
test,20,27.5,550,1.375
test,18.75,21.25,398.4375,1.13333333333
test,22.5,26.25,590.625,1.16666666667
test,18.75,25,468.75,1.33333333333
test,15,16.25,243.75,1.08333333333
test,21.25,26.25,557.8125,1.23529411765
test,35,38.75,1356.25,1.10714285714
test,32.5,38.75,1259.375,1.19230769231
test,33.75,40,1350,1.18518518519
test,28.75,35,1006.25,1.21739130435
test,26.25,27.5,721.875,1.04761904762
test,23.75,26.25,623.4375,1.10526315789
test,32.5,35,1137.5,1.07692307692
test,21.25,22.5,478.125,1.05882352941
test,16.25,18.75,304.6875,1.15384615385
test,16.25,18.75,304.6875,1.15384615385
test,13.75,16.25,223.4375,1.18181818182
test,15,15,225,1
test,18.566552901,43.1088082902,800.381969619,2.32185309357
test,27.5,33.75,928.125,1.22727272727
test,23.75,26.25,623.4375,1.10526315789
test,20,32.5,650,1.625
test,27.5,31.25,859.375,1.13636363636
test,20,26.25,525,1.3125
test,23.75,25,593.75,1.05263157895
test,20,30,600,1.5
test,20,31.25,625,1.5625
test,18.75,23.75,445.3125,1.26666666667
test,21.25,35,743.75,1.64705882353
test,21.25,23.75,504.6875,1.11764705882
test,21.25,28.75,610.9375,1.35294117647
test,17.5,23.75,415.625,1.35714285714
test,13.75,21.25,292.1875,1.54545454545
test,18.75,21.25,398.4375,1.13333333333
test,21.25,22.5,478.125,1.05882352941
test,18.75,20,375,1.06666666667
test,21.25,22.5,478.125,1.05882352941
test,12.5,17.5,218.75,1.4
test,17.5,21.25,371.875,1.21428571429
test,17.5,22.5,393.75,1.28571428571
test,13.75,18.75,257.8125,1.36363636364
test,17.5,22.5,393.75,1.28571428571
test,20,23.75,475,1.1875
test,16.25,23.75,385.9375,1.46153846154
test,22.5,32.5,731.25,1.44444444444
test,20,26.25,525,1.3125
test,18.75,28.75,539.0625,1.53333333333
test,20,21.25,425,1.0625
test,37.5,42.5,1593.75,1.13333333333
test,17.5,20,350,1.14285714286
test,17.5,18.75,328.125,1.07142857143
test,20,20,400,1
test,21.25,26.25,557.8125,1.23529411765
test,16.25,17.5,284.375,1.07692307692
test,30,36.25,1087.5,1.20833333333
test,15,16.25,243.75,1.08333333333
test,15,16.25,243.75,1.08333333333
test,25,35,875,1.4
test,31.25,32.5,1015.625,1.04
test,22.5,27.5,618.75,1.22222222222
test,15,26.25,393.75,1.75
test,13.75,20,275,1.45454545455
test,21.25,23.75,504.6875,1.11764705882
test,25,28.75,718.75,1.15
test,21.25,22.5,478.125,1.05882352941
test,15,18.75,281.25,1.25
test,14.1979522184,14.5906735751,207.157686254,1.02766042248
test,18.75,23.75,445.3125,1.26666666667
test,12.5,21.25,265.625,1.7
test,15,21.25,318.75,1.41666666667
test,17.5,20,350,1.14285714286
test,20,22.5,450,1.125
test,20,22.5,450,1.125
test,22.5,26.25,590.625,1.16666666667
test,18.75,25,468.75,1.33333333333
test,25,30,750,1.2
test,18.75,20,375,1.06666666667
test,28.75,31.25,898.4375,1.08695652174
test,18.75,22.5,421.875,1.2
test,17.5,20,350,1.14285714286
test,18.75,23.75,445.3125,1.26666666667
test,22.5,28.75,646.875,1.27777777778
test,15,20,300,1.33333333333
test,22.5,25,562.5,1.11111111111
test,21.25,36.25,770.3125,1.70588235294
test,21.25,21.25,451.5625,1
test,21.25,35,743.75,1.64705882353
test,15,16.25,243.75,1.08333333333
test,17.5,20,350,1.14285714286
test,17.5,18.75,328.125,1.07142857143
test,15,23.75,356.25,1.58333333333
test,15,17.5,262.5,1.16666666667
